Symbol,Ferroptosis,UPR,Mitochondrial,TF,TF_Cof,Age
HR,no,no,no,no,yes,no
HEXIM2,no,no,no,no,yes,no
TNIP2,no,no,no,no,yes,no
LGALS9,no,no,no,no,yes,no
SIN3A,no,no,no,no,yes,yes
INO80E,no,no,no,no,yes,no
LDB2,no,no,no,no,yes,no
CTNND2,no,no,no,no,yes,no
CHD3,no,no,no,no,yes,no
VGLL2,no,no,no,no,yes,no
PA2G4,no,no,no,no,yes,no
SDR16C5,no,no,no,no,yes,no
MBD3L1,no,no,no,no,yes,no
TADA3,no,no,no,no,yes,no
TRIM8,no,no,no,no,yes,no
SCAND1,no,no,no,no,yes,no
CHD7,no,no,no,no,yes,no
ASXL1,no,no,no,no,yes,no
PPID,no,no,no,no,yes,no
PLRG1,no,no,no,no,yes,no
DSCAM,no,no,no,no,yes,no
CXXC5,no,no,no,no,yes,no
BPTF,no,no,no,no,yes,no
ATF7IP,no,no,no,no,yes,no
TCEA2,no,no,no,no,yes,no
UTF1,no,no,no,no,yes,no
MLLT3,no,no,no,no,yes,no
JMJD1C,no,no,no,no,yes,no
CDY1,no,no,no,no,yes,no
COPRS,no,no,no,no,yes,no
CDY1B,no,no,no,no,yes,no
TCEAL1,no,no,no,no,yes,no
BANP,no,no,no,no,yes,no
HCFC1,no,no,no,no,yes,no
PHF8,no,no,no,no,yes,no
KAT5,no,no,no,no,yes,no
KDM2A,no,no,no,no,yes,no
COMMD1,no,no,no,no,yes,no
TNKS,no,no,no,no,yes,no
TRIB1,no,no,no,no,yes,no
SCAI,no,no,no,no,yes,no
SLC19A1,no,no,no,no,yes,no
PLK3,no,no,no,no,yes,no
CBX2,no,no,no,no,yes,no
RALGAPA1,no,no,no,no,yes,no
ABRA,no,no,no,no,yes,no
SNAPC5,no,no,no,no,yes,no
ZCCHC12,no,no,no,no,yes,no
BRMS1,no,no,no,no,yes,no
DHX36,no,no,no,no,yes,no
CTBP2,no,no,no,no,yes,no
MED16,no,no,no,no,yes,no
DRAP1,no,no,no,no,yes,no
CCDC85B,no,no,no,no,yes,no
RUVBL1,no,no,no,no,yes,no
CIDEA,no,no,no,no,yes,no
EID2,no,no,no,no,yes,no
SGF29,no,no,no,no,yes,no
CDK5R1,no,no,no,no,yes,no
TCERG1L,no,no,no,no,yes,no
BASP1,no,no,no,no,yes,no
NFATC2IP,no,no,no,no,yes,no
CHD9,no,no,no,no,yes,no
PAWR,no,no,no,no,yes,no
CAVIN1,no,no,no,no,yes,no
TBL1XR1,no,no,no,no,yes,no
PIDD1,no,no,no,no,yes,no
FLII,no,no,no,no,yes,no
DMAP1,no,no,no,no,yes,no
BEND3,no,no,no,no,yes,no
ERBB4,no,no,no,no,yes,no
CTNNBIP1,no,no,no,no,yes,no
SUZ12,no,no,no,no,yes,no
TAF7,no,no,no,no,yes,no
AURKB,no,no,no,no,yes,no
SAMD4B,no,no,no,no,yes,no
MAGED1,no,no,no,no,yes,no
CIITA,no,no,no,no,yes,no
SERTAD2,no,no,no,no,yes,no
CITED4,no,no,no,no,yes,no
PUF60,no,no,no,no,yes,no
MED14,no,no,no,no,yes,no
HCLS1,no,no,no,no,yes,no
NRIP1,no,no,no,no,yes,no
PCGF5,no,no,no,no,yes,no
EHMT1,no,no,no,no,yes,no
POLR2A,no,no,no,no,yes,no
CDY2A,no,no,no,no,yes,no
TBPL2,no,no,no,no,yes,no
TRAK1,no,no,no,no,yes,no
EWSR1,no,no,no,no,yes,no
CNOT10,no,no,no,no,yes,no
WBP2NL,no,no,no,no,yes,no
RUVBL2,no,no,no,no,yes,no
MAGEA2B,no,no,no,no,yes,no
BCOR,no,no,no,no,yes,no
FHL3,no,no,no,no,yes,no
GTF2H2C,no,no,no,no,yes,no
EP400,no,no,no,no,yes,no
SETD3,no,no,no,no,yes,no
ALYREF,no,no,no,no,yes,no
CBX6,no,no,no,no,yes,no
CHEK2,no,no,no,no,yes,yes
ZNF703,no,no,no,no,yes,no
LIN9,no,no,no,no,yes,no
TOB2,no,no,no,no,yes,no
UTY,no,no,no,no,yes,no
H1-5,no,no,no,no,yes,no
MAML2,no,no,no,no,yes,no
SS18L1,no,no,no,no,yes,no
MED12,no,no,no,no,yes,no
TCEAL2,no,no,no,no,yes,no
SIVA1,no,no,no,no,yes,no
BRF1,no,no,no,no,yes,no
NELFA,no,no,no,no,yes,no
SMYD3,no,no,no,no,yes,no
PCGF3,no,no,no,no,yes,no
BRWD1,no,no,no,no,yes,no
PRAME,no,no,no,no,yes,no
MORF4L1,no,no,no,no,yes,no
POLR3C,no,no,no,no,yes,no
WWOX,no,no,no,no,yes,no
BCL9L,no,no,no,no,yes,no
MRTFB,no,no,no,no,yes,no
HEXIM1,no,no,no,no,yes,no
EFCAB6,no,no,no,no,yes,no
DCC,no,no,no,no,yes,no
TAF9B,no,no,no,no,yes,no
SIRT7,no,no,no,no,yes,yes
TCEA1,no,no,no,no,yes,no
SSX7,no,no,no,no,yes,no
MCRS1,no,no,no,no,yes,no
H1-2,no,no,no,no,yes,no
FAM83G,no,no,no,no,yes,no
SKOR1,no,no,no,no,yes,no
NOC2L,no,no,no,no,yes,no
NELFB,no,no,no,no,yes,no
PNRC2,no,no,no,no,yes,no
LIN54,no,no,no,no,yes,no
MPHOSPH8,no,no,no,no,yes,no
SUPT5H,no,no,no,no,yes,no
SUPT3H,no,no,no,no,yes,no
WDR5,no,no,no,no,yes,no
TRRAP,no,no,no,no,yes,no
XRCC6,no,no,no,no,yes,yes
TCEAL3,no,no,no,no,yes,no
NACA,no,no,no,no,yes,no
MYO6,no,no,no,no,yes,no
HDAC2,no,no,no,no,yes,yes
TLE1,no,no,no,no,yes,no
MAML3,no,no,no,no,yes,no
STRN3,no,no,no,no,yes,no
ANXA4,no,no,no,no,yes,no
C1D,no,no,no,no,yes,no
BLM,no,no,no,no,yes,yes
TRIM33,no,no,no,no,yes,no
PELI1,no,no,no,no,yes,no
ELANE,no,no,no,no,yes,no
TOPORS,no,no,no,no,yes,no
PHF2,no,no,no,no,yes,no
TAF13,no,no,no,no,yes,no
WWP2,no,no,no,no,yes,no
CTNND1,no,no,no,no,yes,no
DDX39B,no,no,no,no,yes,no
BAZ1A,no,no,no,no,yes,no
NCOA6,no,no,no,no,yes,no
C6orf89,no,no,no,no,yes,no
MAGEA1,no,no,no,no,yes,no
CEP290,no,no,no,no,yes,no
LDB1,no,no,no,no,yes,no
CTR9,no,no,no,no,yes,no
SMURF1,no,no,no,no,yes,no
CNOT7,no,no,no,no,yes,no
SFMBT2,no,no,no,no,yes,no
PRMT6,no,no,no,no,yes,no
TOP1,no,no,no,no,yes,yes
TCEAL5,no,no,no,no,yes,no
DAXX,no,no,no,no,yes,no
RING1,no,no,no,no,yes,no
NOTCH4,no,no,no,no,yes,no
NELFE,no,no,no,no,yes,no
TRIM27,no,no,no,no,yes,no
DPF3,no,no,no,no,yes,no
VGLL3,no,no,no,no,yes,no
SUPT4H1,no,no,no,no,yes,no
CHUK,no,no,no,no,yes,no
SRA1,no,no,no,no,yes,no
LBH,no,no,no,no,yes,no
GTF2H4,no,no,no,no,yes,no
MYCBP,no,no,no,no,yes,no
SKOR2,no,no,no,no,yes,no
HSBP1L1,no,no,no,no,yes,no
MBD3L2,no,no,no,no,yes,no
SETSIP,no,no,no,no,yes,no
HSBP1,no,no,no,no,yes,no
MCIDAS,no,no,no,no,yes,no
KDM4E,no,no,no,no,yes,no
RBM14,no,no,no,no,yes,no
SSX2,no,no,no,no,yes,no
TCP10L,no,no,no,no,yes,no
GTF2A1L,no,no,no,no,yes,no
N4BP2L2,no,no,no,no,yes,no
NACA2,no,no,no,no,yes,no
EID3,no,no,no,no,yes,no
EID1,no,no,no,no,yes,no
RBM15B,no,no,no,no,yes,no
PMF1-BGLAP,no,no,no,no,yes,no
BAHCC1,no,no,no,no,yes,no
SSX4,no,no,no,no,yes,no
MAGEA2,no,no,no,no,yes,no
SSX4B,no,no,no,no,yes,no
TAF15,no,no,no,no,yes,no
GTF2H5,no,no,no,no,yes,no
KMT2B,no,no,no,no,yes,no
TAF9,no,no,no,no,yes,no
MLLT6,no,no,no,no,yes,no
AATF,no,no,no,no,yes,no
PCGF2,no,no,no,no,yes,no
PAGR1,no,no,no,no,yes,no
GHR,no,no,no,no,no,yes
GHRH,no,no,no,no,no,yes
TERC,no,no,no,no,no,yes
PLAU,no,no,no,no,no,yes
ERCC8,no,no,no,no,no,yes
WRN,no,no,no,no,no,yes
GH1,no,no,no,no,no,yes
IL7R,no,no,no,no,no,yes
IGF2,no,no,no,no,no,yes
NGF,no,no,no,no,no,yes
IRS1,no,no,no,no,no,yes
IRS2,no,no,no,no,no,yes
PIK3CB,no,no,no,no,no,yes
NGFR,no,no,no,no,no,yes
NBN,no,no,no,no,no,yes
IL2,no,no,no,no,no,yes
PDGFB,no,no,no,no,no,yes
IL2RG,no,no,no,no,no,yes
PDGFRB,no,no,no,no,no,yes
EPOR,no,no,no,no,no,yes
SST,no,no,no,no,no,yes
PLCG2,no,no,no,no,no,yes
PEX5,no,no,no,no,no,yes
S100B,no,no,no,no,no,yes
IGFBP3,no,no,no,no,no,yes
TOP2A,no,no,no,no,no,yes
TOP2B,no,no,no,no,no,yes
RAD51,no,no,no,no,no,yes
UBE2I,no,no,no,no,no,yes
PDPK1,no,no,no,no,no,yes
ERCC6,no,no,no,no,no,yes
APTX,no,no,no,no,no,yes
SSTR3,no,no,no,no,no,yes
APOC3,no,no,no,no,no,yes
ERCC5,no,no,no,no,no,yes
XRCC5,no,no,no,no,no,yes
POLD1,no,no,no,no,no,yes
GRB2,no,no,no,no,no,yes
CACNA1A,no,no,no,no,no,yes
UCHL1,no,no,no,no,no,yes
A2M,no,no,no,no,no,yes
SNCG,no,no,no,no,no,yes
RGN,no,no,no,no,no,yes
ATP5O,no,no,no,no,no,yes
RAD52,no,no,no,no,no,yes
TOP3B,no,no,no,no,no,yes
ERCC1,no,no,no,no,no,yes
GSS,no,no,no,no,no,yes
GSTA4,no,no,no,no,no,yes
PCMT1,no,no,no,no,no,yes
PTK2B,no,no,no,no,no,yes
IL7,no,no,no,no,no,yes
FLT1,no,no,no,no,no,yes
LMNB1,no,no,no,no,no,yes
AGPAT2,no,no,no,no,no,yes
BUB1B,no,no,no,no,no,yes
POLA1,no,no,no,no,no,yes
CTGF,no,no,no,no,no,yes
H2AFX,no,no,no,no,no,yes
LEPR,no,no,no,no,no,yes
GHRHR,no,no,no,no,no,yes
DLL3,no,no,no,no,no,yes
DBN1,no,no,no,no,no,yes
NOG,no,no,no,no,no,yes
GCLM,no,no,no,no,no,yes
BUB3,no,no,no,no,no,yes
RAE1,no,no,no,no,no,yes
PMCH,no,no,no,no,no,yes
MLH1,no,no,no,no,no,yes
CSNK1E,no,no,no,no,no,yes
PPM1D,no,no,no,no,no,yes
PCK1,no,no,no,no,no,yes
ARHGAP1,no,no,no,no,no,yes
CDC42,no,no,no,no,no,yes
PAPPA,no,no,no,no,no,yes
ADCY5,no,no,no,no,no,yes
FGF23,no,no,no,no,no,yes
EFEMP1,no,no,no,no,no,yes
ERCC4,no,no,no,no,no,yes
CETP,no,no,no,no,no,yes
EEF1E1,no,no,no,no,no,yes
EPS8,no,no,no,no,no,yes
KCNA3,no,no,no,no,no,yes
SLC13A1,no,no,no,no,no,yes
TPP2,no,no,no,no,no,yes
SUN1,no,no,no,no,no,yes
IGFBP2,no,no,no,no,no,yes
C1QA,no,no,no,no,no,yes
CDKN2B,no,no,no,no,no,yes
EIF5A2,no,no,no,no,no,yes
MIF,no,no,no,no,no,yes
MT1E,no,no,no,no,no,yes
FGF21,no,no,no,no,no,yes
NUDT1,no,no,no,no,no,yes
GRN,no,no,no,no,no,yes
SERPINE1,no,no,no,no,no,yes
SPRTN,no,no,no,no,no,yes
CTF1,no,no,no,no,no,yes
IFNB1,no,no,no,no,no,yes
GDF11,no,no,no,no,no,yes
